Date,Workout Name,Duration,Exercise Name,Set Order,Weight,Reps,Distance,Seconds,RPE
2020-12-14 19:15:43,"Monday Upper 1",2h 9m,"Concentration Curl (Dumbbell)",1,25.0,6.0,0,0.0,
2020-12-14 19:15:43,"Monday Upper 1",2h 9m,"Concentration Curl (Dumbbell)",2,25.0,6.0,0,0.0,
2020-12-16 17:17:53,"Tuesday Lower 1",2h 53m,"Squat (Barbell)",1,165.0,8.0,0,0.0,
2020-12-16 17:17:53,"Tuesday Lower 1",2h 53m,"Squat (Barbell)",2,165.0,8.0,0,0.0,
2020-12-16 17:17:53,"Tuesday Lower 1",2h 53m,"Squat (Barbell)",3,165.0,7.0,0,0.0,
2020-12-16 17:17:53,"Tuesday Lower 1",2h 53m,"Squat (Barbell)",4,155.0,8.0,0,0.0,
2020-12-16 17:17:53,"Tuesday Lower 1",2h 53m,"Hip Thrust (Barbell)",1,95.0,8.0,0,0.0,
2020-12-16 17:17:53,"Tuesday Lower 1",2h 53m,"Hip Thrust (Barbell)",2,95.0,10.0,0,0.0,
2020-12-16 17:17:53,"Tuesday Lower 1",2h 53m,"Hip Thrust (Barbell)",3,95.0,10.0,0,0.0,
2020-12-16 17:17:53,"Tuesday Lower 1",2h 53m,"Contralateral Split Squat ",1,30.0,8.0,0,0.0,
2020-12-16 17:17:53,"Tuesday Lower 1",2h 53m,"Contralateral Split Squat ",2,40.0,8.0,0,0.0,
2020-12-16 17:17:53,"Tuesday Lower 1",2h 53m,"Contralateral Split Squat ",3,40.0,8.0,0,0.0,
2020-12-16 17:17:53,"Tuesday Lower 1",2h 53m,"Seated Leg Curl (Machine)",1,110.0,8.0,0,0.0,
2020-12-16 17:17:53,"Tuesday Lower 1",2h 53m,"Seated Leg Curl (Machine)",2,110.0,8.0,0,0.0,
2020-12-16 17:17:53,"Tuesday Lower 1",2h 53m,"Leg Extension (Machine)",1,120.0,8.0,0,0.0,
2020-12-16 17:17:53,"Tuesday Lower 1",2h 53m,"Leg Extension (Machine)",2,120.0,8.0,0,0.0,
2020-12-16 17:17:53,"Tuesday Lower 1",2h 53m,"Seated Calf Raise (Plate Loaded)",1,130.0,10.0,0,0.0,
2020-12-16 17:17:53,"Tuesday Lower 1",2h 53m,"Seated Calf Raise (Plate Loaded)",2,130.0,10.0,0,0.0,
2020-12-16 17:17:53,"Tuesday Lower 1",2h 53m,"Hanging Leg Raise",1,0,10.0,0,0.0,
2020-12-16 17:17:53,"Tuesday Lower 1",2h 53m,"Hanging Leg Raise",2,0,10.0,0,0.0,
2020-12-16 17:17:53,"Tuesday Lower 1",2h 53m,"Hanging Leg Raise",3,0,10.0,0,0.0,
2020-12-16 17:17:53,"Tuesday Lower 1",2h 53m,"Cable Twist",1,30.0,8.0,0,0.0,
2020-12-16 17:17:53,"Tuesday Lower 1",2h 53m,"Cable Twist",2,30.0,8.0,0,0.0,
2020-12-16 17:17:53,"Tuesday Lower 1",2h 53m,"Cable Twist",3,30.0,8.0,0,0.0,
2020-12-16 17:17:53,"Tuesday Lower 1",2h 53m,"Cable Crunch",1,75.0,10.0,0,0.0,
2020-12-16 17:17:53,"Tuesday Lower 1",2h 53m,"Cable Crunch",2,75.0,10.0,0,0.0,
2020-12-16 17:17:53,"Tuesday Lower 1",2h 53m,"Cable Crunch",3,75.0,10.0,0,0.0,
2020-12-16 17:17:53,"Tuesday Lower 1",2h 53m,"Deadlift (Barbell)",1,135.0,8.0,0,0.0,
2020-12-16 17:17:53,"Tuesday Lower 1",2h 53m,"Deadlift (Barbell)",2,135.0,10.0,0,0.0,
2020-12-16 17:17:53,"Tuesday Lower 1",2h 53m,"Deadlift (Barbell)",3,135.0,10.0,0,0.0,
2020-12-17 17:41:42,"Thursday Upper 2",1h 23m,"Bench Press (Barbell)",1,135.0,10.0,0,0.0,
2020-12-17 17:41:42,"Thursday Upper 2",1h 23m,"Bench Press (Barbell)",2,135.0,10.0,0,0.0,
2020-12-17 17:41:42,"Thursday Upper 2",1h 23m,"Bench Press (Barbell)",3,135.0,9.0,0,0.0,
2020-12-17 17:41:42,"Thursday Upper 2",1h 23m,"Bench Press (Barbell)",4,135.0,5.0,0,0.0,
2020-12-17 17:41:42,"Thursday Upper 2",1h 23m,"Bent Over Row (Barbell)",1,40.82,10.0,0,0.0,
2020-12-17 17:41:42,"Thursday Upper 2",1h 23m,"Bent Over Row (Barbell)",2,40.82,10.0,0,0.0,
2020-12-17 17:41:42,"Thursday Upper 2",1h 23m,"Bent Over Row (Barbell)",3,40.82,10.0,0,0.0,
2020-12-17 17:41:42,"Thursday Upper 2",1h 23m,"Overhead Press (Dumbbell)",1,35.0,8.0,0,0.0,
2020-12-17 17:41:42,"Thursday Upper 2",1h 23m,"Overhead Press (Dumbbell)",2,35.0,8.0,0,0.0,
2020-12-17 17:41:42,"Thursday Upper 2",1h 23m,"Overhead Press (Dumbbell)",3,35.0,6.0,0,0.0,
2020-12-17 17:41:42,"Thursday Upper 2",1h 23m,"Chin Up",1,0,10.0,0,0.0,
2020-12-17 17:41:42,"Thursday Upper 2",1h 23m,"Chin Up",2,0,4.0,0,0.0,
2020-12-17 17:41:42,"Thursday Upper 2",1h 23m,"Cable Crunch",1,75.0,10.0,0,0.0,
2020-12-17 17:41:42,"Thursday Upper 2",1h 23m,"Cable Crunch",2,75.0,10.0,0,0.0,
2020-12-21 21:09:11,"Monday Upper 1",23h 55m,"Incline Bench Press (Dumbbell)",1,50.0,8.0,0,0.0,
2020-12-21 21:09:11,"Monday Upper 1",23h 55m,"Incline Bench Press (Dumbbell)",2,50.0,8.0,0,0.0,
2020-12-21 21:09:11,"Monday Upper 1",23h 55m,"Incline Bench Press (Dumbbell)",3,50.0,8.0,0,0.0,
2020-12-21 21:09:11,"Monday Upper 1",23h 55m,"Incline Bench Press (Dumbbell)",4,50.0,8.0,0,0.0,
2020-12-21 21:09:11,"Monday Upper 1",23h 55m,"Iso-Lateral Row (Machine)",1,140.0,10.0,0,0.0,
2020-12-21 21:09:11,"Monday Upper 1",23h 55m,"Iso-Lateral Row (Machine)",2,140.0,10.0,0,0.0,
2020-12-21 21:09:11,"Monday Upper 1",23h 55m,"Iso-Lateral Row (Machine)",3,140.0,10.0,0,0.0,
2020-12-21 21:09:11,"Monday Upper 1",23h 55m,"Overhead Press (Barbell)",1,75.0,8.0,0,0.0,
2020-12-21 21:09:11,"Monday Upper 1",23h 55m,"Overhead Press (Barbell)",2,75.0,8.0,0,0.0,
2020-12-21 21:09:11,"Monday Upper 1",23h 55m,"Overhead Press (Barbell)",3,75.0,8.0,0,0.0,
2020-12-21 21:09:11,"Monday Upper 1",23h 55m,"Pull Up",1,0,10.0,0,0.0,
2020-12-21 21:09:11,"Monday Upper 1",23h 55m,"Pull Up",2,0,10.0,0,0.0,
2020-12-21 21:09:11,"Monday Upper 1",23h 55m,"Pull Up",3,0,10.0,0,0.0,
2020-12-21 21:09:11,"Monday Upper 1",23h 55m,"Incline Curl (Dumbbell)",1,25.0,8.0,0,0.0,
2020-12-21 21:09:11,"Monday Upper 1",23h 55m,"Incline Curl (Dumbbell)",2,25.0,8.0,0,0.0,
2020-12-21 21:09:11,"Monday Upper 1",23h 55m,"Concentration Curl (Dumbbell)",1,25.0,6.0,0,0.0,
2020-12-21 21:09:11,"Monday Upper 1",23h 55m,"Concentration Curl (Dumbbell)",2,25.0,5.0,0,0.0,
2020-12-21 21:09:11,"Monday Upper 1",23h 55m,"Incline Triceps Extension (Dumbbell)",1,20.0,8.0,0,0.0,
2020-12-21 21:09:11,"Monday Upper 1",23h 55m,"Incline Triceps Extension (Dumbbell)",2,20.0,8.0,0,0.0,
2020-12-21 21:09:11,"Monday Upper 1",23h 55m,"Hanging Leg Raise",1,0,8.0,0,0.0,
2020-12-21 21:09:11,"Monday Upper 1",23h 55m,"Hanging Leg Raise",2,0,8.0,0,0.0,
2020-12-21 21:09:11,"Monday Upper 1",23h 55m,"Hanging Leg Raise",3,0,10.0,0,0.0,
2020-12-21 21:09:11,"Monday Upper 1",23h 55m,"Cable Twist",1,30.0,8.0,0,0.0,
2020-12-21 21:09:11,"Monday Upper 1",23h 55m,"Cable Twist",2,30.0,8.0,0,0.0,
2020-12-22 21:04:56,"Tuesday Lower 1",1h 33m,"Squat (Barbell)",1,175.0,8.0,0,0.0,
2020-12-22 21:04:56,"Tuesday Lower 1",1h 33m,"Squat (Barbell)",2,165.0,8.0,0,0.0,
2020-12-22 21:04:56,"Tuesday Lower 1",1h 33m,"Squat (Barbell)",3,165.0,6.0,0,0.0,
2020-12-22 21:04:56,"Tuesday Lower 1",1h 33m,"Squat (Barbell)",4,155.0,8.0,0,0.0,
2020-12-22 21:04:56,"Tuesday Lower 1",1h 33m,"Deadlift (Barbell)",1,135.0,10.0,0,0.0,
2020-12-22 21:04:56,"Tuesday Lower 1",1h 33m,"Deadlift (Barbell)",2,145.0,10.0,0,0.0,
2020-12-22 21:04:56,"Tuesday Lower 1",1h 33m,"Deadlift (Barbell)",3,145.0,8.0,0,0.0,
2020-12-22 21:04:56,"Tuesday Lower 1",1h 33m,"Hip Thrust (Barbell)",1,100.0,10.0,0,0.0,
2020-12-22 21:04:56,"Tuesday Lower 1",1h 33m,"Hip Thrust (Barbell)",2,100.0,12.0,0,0.0,
2020-12-22 21:04:56,"Tuesday Lower 1",1h 33m,"Hip Thrust (Barbell)",3,100.0,12.0,0,0.0,
2020-12-22 21:04:56,"Tuesday Lower 1",1h 33m,"Cable Twist",1,29.0,6.0,0,0.0,
2020-12-22 21:04:56,"Tuesday Lower 1",1h 33m,"Cable Crunch",1,75.5,12.0,0,0.0,
2020-12-22 21:04:56,"Tuesday Lower 1",1h 33m,"Cable Crunch",2,75.5,12.0,0,0.0,
2020-12-22 21:04:56,"Tuesday Lower 1",1h 33m,"Cable Crunch",3,75.5,9.0,0,0.0,
2020-12-24 13:33:20,"Thursday Upper 2",11h 8m,"Bench Press (Barbell)",1,140.0,8.0,0,0.0,
2020-12-24 13:33:20,"Thursday Upper 2",11h 8m,"Bench Press (Barbell)",2,135.0,8.0,0,0.0,
2020-12-24 13:33:20,"Thursday Upper 2",11h 8m,"Bench Press (Barbell)",3,135.0,8.0,0,0.0,
2020-12-24 13:33:20,"Thursday Upper 2",11h 8m,"Bench Press (Barbell)",4,135.0,8.0,0,0.0,
2020-12-24 13:33:20,"Thursday Upper 2",11h 8m,"Iso-Lateral Row (Machine)",1,150.0,12.0,0,0.0,
2020-12-24 13:33:20,"Thursday Upper 2",11h 8m,"Iso-Lateral Row (Machine)",2,150.0,12.0,0,0.0,
2020-12-24 13:33:20,"Thursday Upper 2",11h 8m,"Iso-Lateral Row (Machine)",3,150.0,12.0,0,0.0,
2020-12-24 13:33:20,"Thursday Upper 2",11h 8m,"Overhead Press (Barbell)",1,75.0,10.0,0,0.0,
2020-12-24 13:33:20,"Thursday Upper 2",11h 8m,"Overhead Press (Barbell)",2,75.0,8.0,0,0.0,
2020-12-24 13:33:20,"Thursday Upper 2",11h 8m,"Overhead Press (Barbell)",3,75.0,7.0,0,0.0,
2020-12-24 13:33:20,"Thursday Upper 2",11h 8m,"Chin Up",1,0,10.0,0,0.0,
2020-12-24 13:33:20,"Thursday Upper 2",11h 8m,"Chin Up",2,0,10.0,0,0.0,
2020-12-24 13:33:20,"Thursday Upper 2",11h 8m,"Chin Up",3,0,8.0,0,0.0,
2020-12-24 13:33:20,"Thursday Upper 2",11h 8m,"Chest Dip",1,0,12.0,0,0.0,
2020-12-24 13:33:20,"Thursday Upper 2",11h 8m,"Chest Dip",2,0,10.0,0,0.0,
2020-12-24 13:33:20,"Thursday Upper 2",11h 8m,"Incline Triceps Extension (Dumbbell)",1,20.0,8.0,0,0.0,
2020-12-24 13:33:20,"Thursday Upper 2",11h 8m,"Incline Triceps Extension (Dumbbell)",2,20.0,8.0,0,0.0,
2020-12-24 13:33:20,"Thursday Upper 2",11h 8m,"Concentration Curl (Dumbbell)",1,30.0,5.0,0,0.0,
2020-12-24 13:33:20,"Thursday Upper 2",11h 8m,"Concentration Curl (Dumbbell)",2,30.0,5.0,0,0.0,
2020-12-24 13:33:20,"Thursday Upper 2",11h 8m,"Incline Curl (Dumbbell)",1,30.0,10.0,0,0.0,
2020-12-24 13:33:20,"Thursday Upper 2",11h 8m,"Incline Curl (Dumbbell)",2,30.0,7.0,0,0.0,
2020-12-24 13:33:20,"Thursday Upper 2",11h 8m,"Lateral Raise (Cable)",1,12.5,8.0,0,0.0,
2020-12-24 13:33:20,"Thursday Upper 2",11h 8m,"Lateral Raise (Cable)",2,12.5,8.0,0,0.0,
2020-12-24 13:33:20,"Thursday Upper 2",11h 8m,"Hanging Leg Raise",1,0,10.0,0,0.0,
2020-12-24 13:33:20,"Thursday Upper 2",11h 8m,"Hanging Leg Raise",2,0,9.0,0,0.0,
2020-12-24 13:33:20,"Thursday Upper 2",11h 8m,"Hanging Leg Raise",3,0,8.0,0,0.0,
2020-12-24 13:33:20,"Thursday Upper 2",11h 8m,"Cable Twist",1,29.0,8.0,0,0.0,
2020-12-24 13:33:20,"Thursday Upper 2",11h 8m,"Cable Twist",2,29.0,8.0,0,0.0,
2020-12-24 13:33:20,"Thursday Upper 2",11h 8m,"Cable Twist",3,29.0,8.0,0,0.0,
2020-12-24 13:33:20,"Thursday Upper 2",11h 8m,"Cable Crunch",1,75.5,12.0,0,0.0,
2020-12-24 13:33:20,"Thursday Upper 2",11h 8m,"Cable Crunch",2,75.5,12.0,0,0.0,
2020-12-24 13:33:20,"Thursday Upper 2",11h 8m,"Cable Crunch",3,75.5,12.0,0,0.0,
2020-12-24 13:33:20,"Thursday Upper 2",11h 8m,"Running (Treadmill)",1,0,0.0,1.0,600.0,
2020-12-26 18:37:42,"Thursday Upper 2",2h 18m,"Bench Press (Barbell)",1,140.0,12.0,0,0.0,
2020-12-26 18:37:42,"Thursday Upper 2",2h 18m,"Bench Press (Barbell)",2,140.0,8.0,0,0.0,
2020-12-26 18:37:42,"Thursday Upper 2",2h 18m,"Bench Press (Barbell)",3,140.0,8.0,0,0.0,
2020-12-26 18:37:42,"Thursday Upper 2",2h 18m,"Bench Press (Barbell)",4,135.0,7.0,0,0.0,
2020-12-26 18:37:42,"Thursday Upper 2",2h 18m,"Iso-Lateral Row (Machine)",1,155.0,8.0,0,0.0,
2020-12-26 18:37:42,"Thursday Upper 2",2h 18m,"Iso-Lateral Row (Machine)",2,145.0,8.0,0,0.0,
2020-12-26 18:37:42,"Thursday Upper 2",2h 18m,"Iso-Lateral Row (Machine)",3,135.0,8.0,0,0.0,
2020-12-26 18:37:42,"Thursday Upper 2",2h 18m,"Overhead Press (Barbell)",1,75.0,8.0,0,0.0,
2020-12-26 18:37:42,"Thursday Upper 2",2h 18m,"Overhead Press (Barbell)",2,75.0,8.0,0,0.0,
2020-12-26 18:37:42,"Thursday Upper 2",2h 18m,"Overhead Press (Barbell)",3,75.0,8.0,0,0.0,
2020-12-26 18:37:42,"Thursday Upper 2",2h 18m,"Overhead Press (Dumbbell)",1,35.0,8.0,0,0.0,
2020-12-26 18:37:42,"Thursday Upper 2",2h 18m,"Triceps Pushdown (Cable - Straight Bar)",1,52.5,10.0,0,0.0,
2020-12-26 18:37:42,"Thursday Upper 2",2h 18m,"Triceps Pushdown (Cable - Straight Bar)",2,52.5,10.0,0,0.0,
2020-12-26 18:37:42,"Thursday Upper 2",2h 18m,"Chin Up",1,0,8.0,0,0.0,
2020-12-26 18:37:42,"Thursday Upper 2",2h 18m,"Chin Up",2,0,8.0,0,0.0,
2020-12-26 18:37:42,"Thursday Upper 2",2h 18m,"Incline Triceps Extension (Dumbbell)",1,20.0,10.0,0,0.0,
2020-12-26 18:37:42,"Thursday Upper 2",2h 18m,"Incline Triceps Extension (Dumbbell)",2,20.0,10.0,0,0.0,
2020-12-26 18:37:42,"Thursday Upper 2",2h 18m,"Incline Triceps Extension (Dumbbell)",3,20.0,10.0,0,0.0,
2020-12-26 18:37:42,"Thursday Upper 2",2h 18m,"Concentration Curl (Dumbbell)",1,30.0,9.0,0,0.0,
2020-12-26 18:37:42,"Thursday Upper 2",2h 18m,"Concentration Curl (Dumbbell)",2,30.0,6.0,0,0.0,
2020-12-26 18:37:42,"Thursday Upper 2",2h 18m,"Incline Curl (Dumbbell)",1,30.0,6.0,0,0.0,
2020-12-26 18:37:42,"Thursday Upper 2",2h 18m,"Incline Curl (Dumbbell)",2,30.0,8.0,0,0.0,
2020-12-26 18:37:42,"Thursday Upper 2",2h 18m,"Lateral Raise (Dumbbell)",1,15.0,10.0,0,0.0,
2020-12-26 18:37:42,"Thursday Upper 2",2h 18m,"Lateral Raise (Dumbbell)",2,15.0,10.0,0,0.0,
2020-12-26 18:37:42,"Thursday Upper 2",2h 18m,"Lateral Raise (Dumbbell)",3,15.0,10.0,0,0.0,
2020-12-26 18:37:42,"Thursday Upper 2",2h 18m,"Lateral Raise (Dumbbell)",4,15.0,10.0,0,0.0,
2020-12-26 18:37:42,"Thursday Upper 2",2h 18m,"Hanging Leg Raise",1,0,8.0,0,0.0,
2020-12-26 18:37:42,"Thursday Upper 2",2h 18m,"Hanging Leg Raise",2,0,8.0,0,0.0,
2020-12-26 18:37:42,"Thursday Upper 2",2h 18m,"Hanging Leg Raise",3,0,6.0,0,0.0,
2020-12-26 18:37:42,"Thursday Upper 2",2h 18m,"Cable Twist",1,30.5,8.0,0,0.0,
2020-12-26 18:37:42,"Thursday Upper 2",2h 18m,"Cable Twist",2,30.5,8.0,0,0.0,
2020-12-26 18:37:42,"Thursday Upper 2",2h 18m,"Cable Crunch",1,79.0,10.0,0,0.0,
2020-12-26 18:37:42,"Thursday Upper 2",2h 18m,"Cable Crunch",2,79.0,6.0,0,0.0,
2020-12-28 18:51:53,"Monday Upper 1",2h 11m,"Incline Bench Press (Dumbbell)",1,50.0,10.0,0,0.0,
2020-12-28 18:51:53,"Monday Upper 1",2h 11m,"Incline Bench Press (Dumbbell)",2,50.0,9.0,0,0.0,
2020-12-28 18:51:53,"Monday Upper 1",2h 11m,"Incline Bench Press (Dumbbell)",3,50.0,9.0,0,0.0,
2020-12-28 18:51:53,"Monday Upper 1",2h 11m,"Incline Bench Press (Dumbbell)",4,50.0,8.0,0,0.0,
2020-12-28 18:51:53,"Monday Upper 1",2h 11m,"Iso-Lateral Row (Machine)",1,150.0,12.0,0,0.0,
2020-12-28 18:51:53,"Monday Upper 1",2h 11m,"Iso-Lateral Row (Machine)",2,170.0,10.0,0,0.0,
2020-12-28 18:51:53,"Monday Upper 1",2h 11m,"Iso-Lateral Row (Machine)",3,170.0,12.0,0,0.0,
2020-12-28 18:51:53,"Monday Upper 1",2h 11m,"Overhead Press (Barbell)",1,80.0,8.0,0,0.0,
2020-12-28 18:51:53,"Monday Upper 1",2h 11m,"Overhead Press (Barbell)",2,80.0,8.0,0,0.0,
2020-12-28 18:51:53,"Monday Upper 1",2h 11m,"Overhead Press (Barbell)",3,80.0,8.0,0,0.0,
2020-12-28 18:51:53,"Monday Upper 1",2h 11m,"Pull Up",1,0,12.0,0,0.0,
2020-12-28 18:51:53,"Monday Upper 1",2h 11m,"Pull Up",2,0,11.0,0,0.0,
2020-12-28 18:51:53,"Monday Upper 1",2h 11m,"Pull Up",3,0,10.0,0,0.0,
2020-12-28 18:51:53,"Monday Upper 1",2h 11m,"Incline Curl (Dumbbell)",1,30.0,7.0,0,0.0,
2020-12-28 18:51:53,"Monday Upper 1",2h 11m,"Incline Curl (Dumbbell)",2,30.0,6.0,0,0.0,
2020-12-28 18:51:53,"Monday Upper 1",2h 11m,"Concentration Curl (Dumbbell)",1,30.0,6.0,0,0.0,
2020-12-28 18:51:53,"Monday Upper 1",2h 11m,"Concentration Curl (Dumbbell)",2,30.0,6.0,0,0.0,
2020-12-28 18:51:53,"Monday Upper 1",2h 11m,"Bicep Curl (Barbell)",1,60.0,7.0,0,0.0,
2020-12-28 18:51:53,"Monday Upper 1",2h 11m,"Bicep Curl (Barbell)",2,60.0,7.0,0,0.0,
2020-12-29 18:33:57,"Tuesday Lower 1",1h 43m,"Squat (Barbell)",1,185.0,8.0,0,0.0,
2020-12-29 18:33:57,"Tuesday Lower 1",1h 43m,"Squat (Barbell)",2,185.0,5.0,0,0.0,
2020-12-29 18:33:57,"Tuesday Lower 1",1h 43m,"Squat (Barbell)",3,185.0,5.0,0,0.0,
2020-12-29 18:33:57,"Tuesday Lower 1",1h 43m,"Squat (Barbell)",4,175.0,4.0,0,0.0,
2020-12-29 18:33:57,"Tuesday Lower 1",1h 43m,"Squat (Barbell)",5,165.0,4.0,0,0.0,
2020-12-29 18:33:57,"Tuesday Lower 1",1h 43m,"Hip Thrust (Barbell)",1,110.0,12.0,0,0.0,
2020-12-29 18:33:57,"Tuesday Lower 1",1h 43m,"Hip Thrust (Barbell)",2,120.0,12.0,0,0.0,
2020-12-29 18:33:57,"Tuesday Lower 1",1h 43m,"Contralateral Split Squat ",1,40.0,10.0,0,0.0,
2020-12-29 18:33:57,"Tuesday Lower 1",1h 43m,"Glute Ham Raise",1,25.0,6.0,0,0.0,
2020-12-31 21:06:39,"Thursday Upper 2",1h 44m,"Bench Press (Barbell)",1,145.0,10.0,0,0.0,
2020-12-31 21:06:39,"Thursday Upper 2",1h 44m,"Bench Press (Barbell)",2,145.0,9.0,0,0.0,
2020-12-31 21:06:39,"Thursday Upper 2",1h 44m,"Bench Press (Barbell)",3,140.0,10.0,0,0.0,
2020-12-31 21:06:39,"Thursday Upper 2",1h 44m,"Bench Press (Barbell)",4,135.0,10.0,0,0.0,
2020-12-31 21:06:39,"Thursday Upper 2",1h 44m,"Bent Over Row (Barbell)",1,40.82,9.0,0,0.0,
2020-12-31 21:06:39,"Thursday Upper 2",1h 44m,"Bent Over Row (Barbell)",2,40.82,11.0,0,0.0,
2020-12-31 21:06:39,"Thursday Upper 2",1h 44m,"Bent Over Row (Barbell)",3,40.82,8.0,0,0.0,
2020-12-31 21:06:39,"Thursday Upper 2",1h 44m,"Seated Overhead Press (Barbell)",1,95.0,8.0,0,0.0,
2020-12-31 21:06:39,"Thursday Upper 2",1h 44m,"Seated Overhead Press (Barbell)",2,95.0,7.0,0,0.0,
2020-12-31 21:06:39,"Thursday Upper 2",1h 44m,"Lat Pulldown (Cable)",1,140.0,8.0,0,0.0,
2020-12-31 21:06:39,"Thursday Upper 2",1h 44m,"Lat Pulldown (Cable)",2,140.0,8.0,0,0.0,
2020-12-31 21:06:39,"Thursday Upper 2",1h 44m,"Lat Pulldown (Cable)",3,140.0,8.0,0,0.0,
2020-12-31 21:06:39,"Thursday Upper 2",1h 44m,"Chest Dip",1,0,15.0,0,0.0,
2020-12-31 21:06:39,"Thursday Upper 2",1h 44m,"Chest Dip",2,0,12.0,0,0.0,
2020-12-31 21:06:39,"Thursday Upper 2",1h 44m,"Triceps Pushdown (Cable - Straight Bar)",1,57.5,10.0,0,0.0,
2020-12-31 21:06:39,"Thursday Upper 2",1h 44m,"Triceps Pushdown (Cable - Straight Bar)",2,57.5,7.0,0,0.0,
2020-12-31 21:06:39,"Thursday Upper 2",1h 44m,"Incline Triceps Extension (Dumbbell)",1,22.5,8.0,0,0.0,
2020-12-31 21:06:39,"Thursday Upper 2",1h 44m,"Incline Triceps Extension (Dumbbell)",2,22.2,6.0,0,0.0,
2020-12-31 21:06:39,"Thursday Upper 2",1h 44m,"Concentration Curl (Dumbbell)",1,30.0,9.0,0,0.0,
2020-12-31 21:06:39,"Thursday Upper 2",1h 44m,"Concentration Curl (Dumbbell)",2,30.0,8.0,0,0.0,
2020-12-31 21:06:39,"Thursday Upper 2",1h 44m,"Concentration Curl (Dumbbell)",3,30.0,7.0,0,0.0,
