Date,Workout Name,Duration,Exercise Name,Set Order,Weight,Reps,Distance,Seconds,RPE
2022-04-01 18:51:19,"pull 2",1h 38m,"Bent Over Row (Barbell)",W,45.0,10.0,0,0.0,
2022-04-01 18:51:19,"pull 2",1h 38m,"Bent Over Row (Barbell)",W,95.0,8.0,0,0.0,
2022-04-01 18:51:19,"pull 2",1h 38m,"Bent Over Row (Barbell)",W,115.0,6.0,0,0.0,
2022-04-01 18:51:19,"pull 2",1h 38m,"Bent Over Row (Barbell)",1,155.0,8.0,0,0.0,
2022-04-01 18:51:19,"pull 2",1h 38m,"Bent Over Row (Barbell)",2,155.0,8.0,0,0.0,
2022-04-01 18:51:19,"pull 2",1h 38m,"Bent Over Row (Barbell)",3,155.0,8.0,0,0.0,
2022-04-01 18:51:19,"pull 2",1h 38m,"Bent Over Row (Barbell)",4,155.0,6.0,0,0.0,
2022-04-01 18:51:19,"pull 2",1h 38m,"Bent Over Row (Barbell)",5,155.0,6.0,0,0.0,
2022-04-01 18:51:19,"pull 2",1h 38m,"Bent Over Row (Barbell)",D,115.0,20.0,0,0.0,
2022-04-01 18:51:19,"pull 2",1h 38m,"Lat Pulldown (Cable)",1,120.0,8.0,0,0.0,
2022-04-01 18:51:19,"pull 2",1h 38m,"Lat Pulldown (Cable)",2,110.0,9.0,0,0.0,
2022-04-01 18:51:19,"pull 2",1h 38m,"Lat Pulldown (Cable)",3,100.0,10.0,0,0.0,
2022-04-01 18:51:19,"pull 2",1h 38m,"Lat Pulldown (Cable)",4,100.0,8.0,0,0.0,
2022-04-01 18:51:19,"pull 2",1h 38m,"Lat Pulldown (Cable)",5,100.0,9.0,0,0.0,
2022-04-01 18:51:19,"pull 2",1h 38m,"Lat Pulldown (Cable)",D,80.0,15.0,0,0.0,
2022-04-01 18:51:19,"pull 2",1h 38m,"Seated Row (Cable)",1,90.0,15.0,0,0.0,
2022-04-01 18:51:19,"pull 2",1h 38m,"Seated Row (Cable)",2,100.0,10.0,0,0.0,
2022-04-01 18:51:19,"pull 2",1h 38m,"Seated Row (Cable)",3,100.0,10.0,0,0.0,
2022-04-01 18:51:19,"pull 2",1h 38m,"Seated Row (Cable)",4,100.0,10.0,0,0.0,
2022-04-01 18:51:19,"pull 2",1h 38m,"Seated Row (Cable)",5,100.0,10.0,0,0.0,
2022-04-01 18:51:19,"pull 2",1h 38m,"Seated Row (Cable)",6,60.0,20.0,0,0.0,
2022-04-01 18:51:19,"pull 2",1h 38m,"Pull Up",1,155.0,10.0,0,0.0,
2022-04-01 18:51:19,"pull 2",1h 38m,"Pull Up",2,155.0,10.0,0,0.0,
2022-04-01 18:51:19,"pull 2",1h 38m,"Pull Up",3,155.0,10.0,0,0.0,
2022-04-01 18:51:19,"pull 2",1h 38m,"Pull Up",4,145.0,10.0,0,0.0,
2022-04-01 18:51:19,"pull 2",1h 38m,"Pull Up",5,145.0,10.0,0,0.0,
2022-04-01 18:51:19,"pull 2",1h 38m,"Arm Pulldown",1,50.0,10.0,0,0.0,
2022-04-01 18:51:19,"pull 2",1h 38m,"Arm Pulldown",2,50.0,10.0,0,0.0,
2022-04-01 18:51:19,"pull 2",1h 38m,"Arm Pulldown",3,50.0,10.0,0,0.0,
2022-04-01 18:51:19,"pull 2",1h 38m,"Arm Pulldown",4,50.0,10.0,0,0.0,
2022-04-01 18:51:19,"pull 2",1h 38m,"Arm Pulldown",5,50.0,10.0,0,0.0,
2022-04-01 18:51:19,"pull 2",1h 38m,"Face Pull (Cable)",1,50.0,10.0,0,0.0,
2022-04-01 18:51:19,"pull 2",1h 38m,"Face Pull (Cable)",2,50.0,10.0,0,0.0,
2022-04-01 18:51:19,"pull 2",1h 38m,"Face Pull (Cable)",3,50.0,10.0,0,0.0,
2022-04-01 18:51:19,"pull 2",1h 38m,"Face Pull (Cable)",4,50.0,10.0,0,0.0,
2022-04-01 18:51:19,"pull 2",1h 38m,"Reverse Fly (Machine)",1,70.0,10.0,0,0.0,
2022-04-01 18:51:19,"pull 2",1h 38m,"Reverse Fly (Machine)",2,70.0,10.0,0,0.0,
2022-04-01 18:51:19,"pull 2",1h 38m,"Reverse Fly (Machine)",3,70.0,10.0,0,0.0,
2022-04-01 18:51:19,"pull 2",1h 38m,"Reverse Fly (Machine)",4,70.0,10.0,0,0.0,
2022-04-03 16:25:19,"Push 1",2h 4m,"Bench Press (Barbell)",W,45.0,10.0,0,0.0,
2022-04-03 16:25:19,"Push 1",2h 4m,"Bench Press (Barbell)",W,95.0,8.0,0,0.0,
2022-04-03 16:25:19,"Push 1",2h 4m,"Bench Press (Barbell)",W,115.0,6.0,0,0.0,
2022-04-03 16:25:19,"Push 1",2h 4m,"Bench Press (Barbell)",1,135.0,4.0,0,0.0,
2022-04-03 16:25:19,"Push 1",2h 4m,"Bench Press (Barbell)",2,135.0,3.0,0,0.0,
2022-04-03 16:25:19,"Push 1",2h 4m,"Bench Press (Barbell)",3,135.0,2.0,0,0.0,
2022-04-03 16:25:19,"Push 1",2h 4m,"Bench Press (Barbell)",4,115.0,8.0,0,0.0,
2022-04-03 16:25:19,"Push 1",2h 4m,"Bench Press (Barbell)",5,125.0,4.0,0,0.0,
2022-04-03 16:25:19,"Push 1",2h 4m,"Incline Bench Press (Dumbbell)",1,100.0,6.0,0,0.0,
2022-04-03 16:25:19,"Push 1",2h 4m,"Incline Bench Press (Dumbbell)",2,100.0,5.0,0,0.0,
2022-04-03 16:25:19,"Push 1",2h 4m,"Incline Bench Press (Dumbbell)",3,100.0,10.0,0,0.0,
2022-04-03 16:25:19,"Push 1",2h 4m,"Incline Bench Press (Dumbbell)",4,100.0,10.0,0,0.0,
2022-04-03 16:25:19,"Push 1",2h 4m,"Incline Bench Press (Dumbbell)",5,100.0,10.0,0,0.0,
2022-04-03 16:25:19,"Push 1",2h 4m,"Chest Dip",F,145.0,12.0,0,0.0,
2022-04-03 16:25:19,"Push 1",2h 4m,"Chest Dip",F,160.0,6.0,0,0.0,
2022-04-03 16:25:19,"Push 1",2h 4m,"Chest Dip",F,160.0,6.0,0,0.0,
2022-04-03 16:25:19,"Push 1",2h 4m,"Chest Dip",F,160.0,8.0,0,0.0,
2022-04-03 16:25:19,"Push 1",2h 4m,"Chest Dip",F,160.0,7.0,0,0.0,
2022-04-03 16:25:19,"Push 1",2h 4m,"Chest Dip",F,160.0,7.0,0,0.0,
2022-04-03 16:25:19,"Push 1",2h 4m,"Chest Fly",1,65.0,15.0,0,0.0,
2022-04-03 16:25:19,"Push 1",2h 4m,"Chest Fly",2,65.0,15.0,0,0.0,
2022-04-03 16:25:19,"Push 1",2h 4m,"Chest Fly",3,65.0,15.0,0,0.0,
2022-04-03 16:25:19,"Push 1",2h 4m,"Chest Fly",4,65.0,15.0,0,0.0,
2022-04-03 16:25:19,"Push 1",2h 4m,"Chest Fly",5,65.0,15.0,0,0.0,
2022-04-03 16:25:19,"Push 1",2h 4m,"Skullcrusher (Barbell)",1,40.0,8.0,0,0.0,
2022-04-03 16:25:19,"Push 1",2h 4m,"Skullcrusher (Barbell)",2,40.0,8.0,0,0.0,
2022-04-03 16:25:19,"Push 1",2h 4m,"Skullcrusher (Barbell)",3,40.0,8.0,0,0.0,
2022-04-03 16:25:19,"Push 1",2h 4m,"Skullcrusher (Barbell)",4,40.0,8.0,0,0.0,
2022-04-03 16:25:19,"Push 1",2h 4m,"Triceps Pushdown (Cable - Straight Bar)",1,60.0,8.0,0,0.0,
2022-04-03 16:25:19,"Push 1",2h 4m,"Triceps Pushdown (Cable - Straight Bar)",2,50.0,6.0,0,0.0,
2022-04-03 16:25:19,"Push 1",2h 4m,"Triceps Pushdown (Cable - Straight Bar)",3,50.0,6.0,0,0.0,
2022-04-07 18:35:50,"Push 2",4h 56m,"Overhead Press (Barbell)",1,45.0,10.0,0,0.0,
2022-04-07 18:35:50,"Push 2",4h 56m,"Overhead Press (Barbell)",2,45.0,10.0,0,0.0,
2022-04-07 18:35:50,"Push 2",4h 56m,"Overhead Press (Barbell)",3,65.0,8.0,0,0.0,
2022-04-07 18:35:50,"Push 2",4h 56m,"Overhead Press (Barbell)",4,85.0,8.0,0,0.0,
2022-04-07 18:35:50,"Push 2",4h 56m,"Overhead Press (Barbell)",5,85.0,8.0,0,0.0,
2022-04-07 18:35:50,"Push 2",4h 56m,"Overhead Press (Barbell)",6,95.0,6.0,0,0.0,
2022-04-07 18:35:50,"Push 2",4h 56m,"Overhead Press (Barbell)",7,95.0,6.0,0,0.0,
2022-04-07 18:35:50,"Push 2",4h 56m,"Overhead Press (Barbell)",8,65.0,10.0,0,0.0,
2022-04-07 18:35:50,"Push 2",4h 56m,"Incline Bench Press (Dumbbell)",1,90.0,8.0,0,0.0,
2022-04-07 18:35:50,"Push 2",4h 56m,"Incline Bench Press (Dumbbell)",2,90.0,10.0,0,0.0,
2022-04-07 18:35:50,"Push 2",4h 56m,"Incline Bench Press (Dumbbell)",3,90.0,7.0,0,0.0,
2022-04-07 18:35:50,"Push 2",4h 56m,"Incline Bench Press (Dumbbell)",4,90.0,7.0,0,0.0,
2022-04-07 18:35:50,"Push 2",4h 56m,"Incline Bench Press (Dumbbell)",5,80.0,10.0,0,0.0,
2022-04-07 18:35:50,"Push 2",4h 56m,"Upright Row (Barbell)",1,50.0,10.0,0,0.0,
2022-04-07 18:35:50,"Push 2",4h 56m,"Upright Row (Barbell)",2,50.0,10.0,0,0.0,
2022-04-07 18:35:50,"Push 2",4h 56m,"Upright Row (Barbell)",3,50.0,10.0,0,0.0,
2022-04-07 18:35:50,"Push 2",4h 56m,"Upright Row (Barbell)",4,50.0,10.0,0,0.0,
2022-04-07 18:35:50,"Push 2",4h 56m,"Upright Row (Barbell)",5,50.0,13.0,0,0.0,
2022-04-07 18:35:50,"Push 2",4h 56m,"Chest Fly",1,60.0,10.0,0,0.0,
2022-04-07 18:35:50,"Push 2",4h 56m,"Chest Fly",2,60.0,9.0,0,0.0,
2022-04-07 18:35:50,"Push 2",4h 56m,"Chest Fly",3,60.0,8.0,0,0.0,
2022-04-07 18:35:50,"Push 2",4h 56m,"Chest Fly",4,50.0,10.0,0,0.0,
2022-04-07 18:35:50,"Push 2",4h 56m,"Chest Fly",5,50.0,20.0,0,0.0,
2022-04-07 18:35:50,"Push 2",4h 56m,"Lateral Raise (Dumbbell)",1,15.0,8.0,0,0.0,
2022-04-07 18:35:50,"Push 2",4h 56m,"Lateral Raise (Dumbbell)",2,15.0,9.0,0,0.0,
2022-04-07 18:35:50,"Push 2",4h 56m,"Lateral Raise (Dumbbell)",3,15.0,10.0,0,0.0,
2022-04-07 18:35:50,"Push 2",4h 56m,"Lateral Raise (Dumbbell)",4,15.0,10.0,0,0.0,
2022-04-07 18:35:50,"Push 2",4h 56m,"Lateral Raise (Dumbbell)",5,15.0,15.0,0,0.0,
2022-04-10 14:47:21,"Legs 1",1h 24m,"Squat (Barbell)",W,45.0,10.0,0,0.0,
2022-04-10 14:47:21,"Legs 1",1h 24m,"Squat (Barbell)",W,135.0,6.0,0,0.0,
2022-04-10 14:47:21,"Legs 1",1h 24m,"Squat (Barbell)",1,185.0,6.0,0,0.0,
2022-04-10 14:47:21,"Legs 1",1h 24m,"Squat (Barbell)",2,185.0,6.0,0,0.0,
2022-04-10 14:47:21,"Legs 1",1h 24m,"Squat (Barbell)",3,205.0,6.0,0,0.0,
2022-04-10 14:47:21,"Legs 1",1h 24m,"Squat (Barbell)",4,205.0,3.0,0,0.0,
2022-04-10 14:47:21,"Legs 1",1h 24m,"Squat (Barbell)",5,245.0,1.0,0,0.0,
2022-04-10 14:47:21,"Legs 1",1h 24m,"Squat (Barbell)",6,250.0,1.0,0,0.0,
2022-04-10 14:47:21,"Legs 1",1h 24m,"Leg Extension (Machine)",1,110.0,10.0,0,0.0,
2022-04-10 14:47:21,"Legs 1",1h 24m,"Leg Extension (Machine)",2,120.0,8.0,0,0.0,
2022-04-10 14:47:21,"Legs 1",1h 24m,"Leg Extension (Machine)",3,120.0,8.0,0,0.0,
2022-04-10 14:47:21,"Legs 1",1h 24m,"Leg Extension (Machine)",4,120.0,8.0,0,0.0,
2022-04-10 14:47:21,"Legs 1",1h 24m,"Leg Extension (Machine)",5,120.0,8.0,0,0.0,
2022-04-10 14:47:21,"Legs 1",1h 24m,"Leg Press",1,225.0,10.0,0,0.0,
2022-04-10 14:47:21,"Legs 1",1h 24m,"Leg Press",2,225.0,10.0,0,0.0,
2022-04-10 14:47:21,"Legs 1",1h 24m,"Leg Press",3,225.0,10.0,0,0.0,
2022-04-10 14:47:21,"Legs 1",1h 24m,"Leg Press",4,275.0,8.0,0,0.0,
2022-04-10 14:47:21,"Legs 1",1h 24m,"Leg Press",5,275.0,8.0,0,0.0,
2022-04-12 18:43:55,"Push 1",2h 4m,"Bench Press (Barbell)",W,45.0,10.0,0,0.0,
2022-04-12 18:43:55,"Push 1",2h 4m,"Bench Press (Barbell)",W,95.0,5.0,0,0.0,
2022-04-12 18:43:55,"Push 1",2h 4m,"Bench Press (Barbell)",W,115.0,3.0,0,0.0,
2022-04-12 18:43:55,"Push 1",2h 4m,"Bench Press (Barbell)",1,145.0,2.0,0,0.0,
2022-04-12 18:43:55,"Push 1",2h 4m,"Bench Press (Barbell)",2,145.0,1.0,0,0.0,
2022-04-12 18:43:55,"Push 1",2h 4m,"Bench Press (Barbell)",3,125.0,4.0,0,0.0,
2022-04-12 18:43:55,"Push 1",2h 4m,"Bench Press (Barbell)",4,125.0,5.0,0,0.0,
2022-04-12 18:43:55,"Push 1",2h 4m,"Bench Press (Barbell)",F,115.0,6.0,0,0.0,
2022-04-12 18:43:55,"Push 1",2h 4m,"Incline Bench Press (Dumbbell)",1,90.0,8.0,0,0.0,
2022-04-12 18:43:55,"Push 1",2h 4m,"Incline Bench Press (Dumbbell)",2,100.0,6.0,0,0.0,
2022-04-12 18:43:55,"Push 1",2h 4m,"Incline Bench Press (Dumbbell)",3,100.0,6.0,0,0.0,
2022-04-12 18:43:55,"Push 1",2h 4m,"Incline Bench Press (Dumbbell)",4,100.0,6.0,0,0.0,
2022-04-12 18:43:55,"Push 1",2h 4m,"Chest Dip",F,165.0,10.0,0,0.0,
2022-04-12 18:43:55,"Push 1",2h 4m,"Chest Dip",F,165.0,9.0,0,0.0,
2022-04-12 18:43:55,"Push 1",2h 4m,"Chest Dip",F,165.0,10.0,0,0.0,
2022-04-12 18:43:55,"Push 1",2h 4m,"Chest Dip",F,175.0,4.0,0,0.0,
2022-04-12 18:43:55,"Push 1",2h 4m,"Chest Dip",F,175.0,4.0,0,0.0,
2022-04-12 18:43:55,"Push 1",2h 4m,"Chest Fly",1,65.0,15.0,0,0.0,
2022-04-12 18:43:55,"Push 1",2h 4m,"Chest Fly",2,65.0,15.0,0,0.0,
2022-04-12 18:43:55,"Push 1",2h 4m,"Chest Fly",3,65.0,15.0,0,0.0,
2022-04-12 18:43:55,"Push 1",2h 4m,"Chest Fly",4,65.0,15.0,0,0.0,
2022-04-12 18:43:55,"Push 1",2h 4m,"Chest Fly",5,65.0,15.0,0,0.0,
2022-04-12 18:43:55,"Push 1",2h 4m,"Skullcrusher (Barbell)",1,30.0,10.0,0,0.0,
2022-04-12 18:43:55,"Push 1",2h 4m,"Skullcrusher (Barbell)",2,40.0,8.0,0,0.0,
2022-04-12 18:43:55,"Push 1",2h 4m,"Skullcrusher (Barbell)",3,40.0,8.0,0,0.0,
2022-04-12 18:43:55,"Push 1",2h 4m,"Skullcrusher (Barbell)",4,40.0,8.0,0,0.0,
2022-04-12 18:43:55,"Push 1",2h 4m,"Triceps Pushdown (Cable - Straight Bar)",1,50.0,6.0,0,0.0,
2022-04-12 18:43:55,"Push 1",2h 4m,"Triceps Pushdown (Cable - Straight Bar)",2,50.0,8.0,0,0.0,
2022-04-12 18:43:55,"Push 1",2h 4m,"Triceps Pushdown (Cable - Straight Bar)",3,50.0,7.0,0,0.0,
2022-04-12 18:43:55,"Push 1",2h 4m,"Triceps Pushdown (Cable - Straight Bar)",4,50.0,8.0,0,0.0,
2022-04-15 18:42:24,"pull 1",1h 38m,"Deadlift (Barbell)",W,135.0,6.0,0,0.0,
2022-04-15 18:42:24,"pull 1",1h 38m,"Deadlift (Barbell)",W,135.0,5.0,0,0.0,
2022-04-15 18:42:24,"pull 1",1h 38m,"Deadlift (Barbell)",W,185.0,6.0,0,0.0,
2022-04-15 18:42:24,"pull 1",1h 38m,"Deadlift (Barbell)",1,225.0,4.0,0,0.0,
2022-04-15 18:42:24,"pull 1",1h 38m,"Deadlift (Barbell)",2,255.0,1.0,0,0.0,
2022-04-15 18:42:24,"pull 1",1h 38m,"Deadlift (Barbell)",3,275.0,1.0,0,0.0,
2022-04-15 18:42:24,"pull 1",1h 38m,"Deadlift (Barbell)",4,275.0,1.0,0,0.0,
2022-04-15 18:42:24,"pull 1",1h 38m,"Deadlift (Barbell)",5,295.0,1.0,0,0.0,
2022-04-15 18:42:24,"pull 1",1h 38m,"Deadlift (Barbell)",D,295.0,1.0,0,0.0,
2022-04-15 18:42:24,"pull 1",1h 38m,"Seated Row (Cable)",1,100.0,10.0,0,0.0,
2022-04-15 18:42:24,"pull 1",1h 38m,"Seated Row (Cable)",2,100.0,10.0,0,0.0,
2022-04-15 18:42:24,"pull 1",1h 38m,"Seated Row (Cable)",3,100.0,10.0,0,0.0,
2022-04-15 18:42:24,"pull 1",1h 38m,"Seated Row (Cable)",4,100.0,10.0,0,0.0,
2022-04-15 18:42:24,"pull 1",1h 38m,"Seated Row (Cable)",5,100.0,10.0,0,0.0,
2022-04-15 18:42:24,"pull 1",1h 38m,"Seated Row (Cable)",D,60.0,20.0,0,0.0,
2022-04-15 18:42:24,"pull 1",1h 38m,"Bent Over One Arm Row (Dumbbell)",1,55.0,10.0,0,0.0,
2022-04-15 18:42:24,"pull 1",1h 38m,"Bent Over One Arm Row (Dumbbell)",2,60.0,10.0,0,0.0,
2022-04-15 18:42:24,"pull 1",1h 38m,"Bent Over One Arm Row (Dumbbell)",3,65.0,10.0,0,0.0,
2022-04-15 18:42:24,"pull 1",1h 38m,"Bent Over One Arm Row (Dumbbell)",4,65.0,10.0,0,0.0,
2022-04-15 18:42:24,"pull 1",1h 38m,"Bent Over One Arm Row (Dumbbell)",5,65.0,10.0,0,0.0,
2022-04-15 18:42:24,"pull 1",1h 38m,"Bicep Curl (Barbell)",1,50.0,8.0,0,0.0,
2022-04-15 18:42:24,"pull 1",1h 38m,"Bicep Curl (Barbell)",2,50.0,8.0,0,0.0,
2022-04-15 18:42:24,"pull 1",1h 38m,"Bicep Curl (Barbell)",3,60.0,6.0,0,0.0,
2022-04-15 18:42:24,"pull 1",1h 38m,"Bicep Curl (Barbell)",4,60.0,6.0,0,0.0,
2022-04-15 18:42:24,"pull 1",1h 38m,"Bicep Curl (Barbell)",D,30.0,15.0,0,0.0,
2022-04-15 18:42:24,"pull 1",1h 38m,"Hammer Curl (Cable)",1,50.0,8.0,0,0.0,
2022-04-15 18:42:24,"pull 1",1h 38m,"Hammer Curl (Cable)",2,60.0,8.0,0,0.0,
2022-04-15 18:42:24,"pull 1",1h 38m,"Hammer Curl (Cable)",3,60.0,8.0,0,0.0,
2022-04-15 18:42:24,"pull 1",1h 38m,"Hammer Curl (Cable)",4,60.0,8.0,0,0.0,
2022-04-15 18:42:24,"pull 1",1h 38m,"Hammer Curl (Cable)",D,40.0,10.0,0,0.0,
2022-04-15 18:42:24,"pull 1",1h 38m,"Arm Pulldown",1,50.0,10.0,0,0.0,
2022-04-15 18:42:24,"pull 1",1h 38m,"Arm Pulldown",2,50.0,10.0,0,0.0,
2022-04-15 18:42:24,"pull 1",1h 38m,"Arm Pulldown",3,50.0,10.0,0,0.0,
2022-04-15 18:42:24,"pull 1",1h 38m,"Arm Pulldown",4,50.0,10.0,0,0.0,
2022-04-15 18:42:24,"pull 1",1h 38m,"Arm Pulldown",5,50.0,10.0,0,0.0,
2022-04-16 15:11:31,"Legs 2",1h 23m,"Front Squat (Barbell)",1,45.0,6.0,0,0.0,
2022-04-16 15:11:31,"Legs 2",1h 23m,"Front Squat (Barbell)",2,115.0,6.0,0,0.0,
2022-04-16 15:11:31,"Legs 2",1h 23m,"Front Squat (Barbell)",3,135.0,6.0,0,0.0,
2022-04-16 15:11:31,"Legs 2",1h 23m,"Front Squat (Barbell)",4,135.0,6.0,0,0.0,
2022-04-16 15:11:31,"Legs 2",1h 23m,"Front Squat (Barbell)",5,155.0,1.0,0,0.0,
2022-04-16 15:11:31,"Legs 2",1h 23m,"Front Squat (Barbell)",6,115.0,6.0,0,0.0,
2022-04-16 15:11:31,"Legs 2",1h 23m,"Romanian Deadlift (Dumbbell)",1,120.0,10.0,0,0.0,
2022-04-16 15:11:31,"Legs 2",1h 23m,"Romanian Deadlift (Dumbbell)",2,120.0,10.0,0,0.0,
2022-04-16 15:11:31,"Legs 2",1h 23m,"Romanian Deadlift (Dumbbell)",3,120.0,10.0,0,0.0,
2022-04-16 15:11:31,"Legs 2",1h 23m,"Romanian Deadlift (Dumbbell)",4,120.0,10.0,0,0.0,
2022-04-16 15:11:31,"Legs 2",1h 23m,"Romanian Deadlift (Dumbbell)",5,120.0,10.0,0,0.0,
2022-04-16 15:11:31,"Legs 2",1h 23m,"Bulgarian Split Squat",1,60.0,8.0,0,0.0,
2022-04-16 15:11:31,"Legs 2",1h 23m,"Bulgarian Split Squat",2,60.0,8.0,0,0.0,
2022-04-16 15:11:31,"Legs 2",1h 23m,"Bulgarian Split Squat",3,60.0,8.0,0,0.0,
2022-04-16 15:11:31,"Legs 2",1h 23m,"Bulgarian Split Squat",4,60.0,8.0,0,0.0,
2022-04-16 15:11:31,"Legs 2",1h 23m,"Bulgarian Split Squat",5,60.0,8.0,0,0.0,
2022-04-17 15:38:17,"Push 2",1h 50m,"Overhead Press (Barbell)",1,45.0,8.0,0,0.0,
2022-04-17 15:38:17,"Push 2",1h 50m,"Overhead Press (Barbell)",2,45.0,8.0,0,0.0,
2022-04-17 15:38:17,"Push 2",1h 50m,"Overhead Press (Barbell)",3,65.0,8.0,0,0.0,
2022-04-17 15:38:17,"Push 2",1h 50m,"Overhead Press (Barbell)",4,85.0,5.0,0,0.0,
2022-04-17 15:38:17,"Push 2",1h 50m,"Overhead Press (Barbell)",5,85.0,6.0,0,0.0,
2022-04-17 15:38:17,"Push 2",1h 50m,"Overhead Press (Barbell)",6,95.0,5.0,0,0.0,
2022-04-17 15:38:17,"Push 2",1h 50m,"Overhead Press (Barbell)",7,95.0,4.0,0,0.0,
2022-04-17 15:38:17,"Push 2",1h 50m,"Incline Bench Press (Dumbbell)",1,100.0,8.0,0,0.0,
2022-04-17 15:38:17,"Push 2",1h 50m,"Incline Bench Press (Dumbbell)",2,100.0,8.0,0,0.0,
2022-04-17 15:38:17,"Push 2",1h 50m,"Incline Bench Press (Dumbbell)",3,100.0,7.0,0,0.0,
2022-04-17 15:38:17,"Push 2",1h 50m,"Incline Bench Press (Dumbbell)",4,100.0,7.0,0,0.0,
2022-04-17 15:38:17,"Push 2",1h 50m,"Incline Bench Press (Dumbbell)",5,80.0,8.0,0,0.0,
2022-04-17 15:38:17,"Push 2",1h 50m,"Upright Row (Barbell)",1,40.0,10.0,0,0.0,
2022-04-17 15:38:17,"Push 2",1h 50m,"Upright Row (Barbell)",2,50.0,12.0,0,0.0,
2022-04-17 15:38:17,"Push 2",1h 50m,"Upright Row (Barbell)",3,65.0,10.0,0,0.0,
2022-04-17 15:38:17,"Push 2",1h 50m,"Upright Row (Barbell)",4,65.0,10.0,0,0.0,
2022-04-17 15:38:17,"Push 2",1h 50m,"Upright Row (Barbell)",5,75.0,10.0,0,0.0,
2022-04-17 15:38:17,"Push 2",1h 50m,"Chest Fly",1,70.0,8.0,0,0.0,
2022-04-17 15:38:17,"Push 2",1h 50m,"Chest Fly",2,70.0,8.0,0,0.0,
2022-04-17 15:38:17,"Push 2",1h 50m,"Chest Fly",3,70.0,6.0,0,0.0,
2022-04-17 15:38:17,"Push 2",1h 50m,"Chest Fly",4,50.0,6.0,0,0.0,
2022-04-17 15:38:17,"Push 2",1h 50m,"Reverse Fly (Machine)",1,60.0,10.0,0,0.0,
2022-04-17 15:38:17,"Push 2",1h 50m,"Reverse Fly (Machine)",2,60.0,10.0,0,0.0,
2022-04-17 15:38:17,"Push 2",1h 50m,"Reverse Fly (Machine)",3,60.0,10.0,0,0.0,
2022-04-17 15:38:17,"Push 2",1h 50m,"Reverse Fly (Machine)",4,60.0,10.0,0,0.0,
2022-04-17 15:38:17,"Push 2",1h 50m,"Lateral Raise (Dumbbell)",1,20.0,8.0,0,0.0,
2022-04-17 15:38:17,"Push 2",1h 50m,"Lateral Raise (Dumbbell)",2,20.0,10.0,0,0.0,
2022-04-17 15:38:17,"Push 2",1h 50m,"Lateral Raise (Dumbbell)",3,20.0,8.0,0,0.0,
2022-04-17 15:38:17,"Push 2",1h 50m,"Lateral Raise (Dumbbell)",4,20.0,8.0,0,0.0,
2022-04-17 15:38:17,"Push 2",1h 50m,"Lateral Raise (Dumbbell)",5,20.0,8.0,0,0.0,
2022-04-19 18:48:39,"pull 2",2h,"Bent Over Row (Barbell)",W,45.0,10.0,0,0.0,
2022-04-19 18:48:39,"pull 2",2h,"Bent Over Row (Barbell)",W,95.0,10.0,0,0.0,
2022-04-19 18:48:39,"pull 2",2h,"Bent Over Row (Barbell)",1,135.0,6.0,0,0.0,
2022-04-19 18:48:39,"pull 2",2h,"Bent Over Row (Barbell)",2,155.0,6.0,0,0.0,
2022-04-19 18:48:39,"pull 2",2h,"Bent Over Row (Barbell)",3,155.0,8.0,0,0.0,
2022-04-19 18:48:39,"pull 2",2h,"Bent Over Row (Barbell)",4,155.0,8.0,0,0.0,
2022-04-19 18:48:39,"pull 2",2h,"Bent Over Row (Barbell)",5,155.0,8.0,0,0.0,
2022-04-19 18:48:39,"pull 2",2h,"Bent Over Row (Barbell)",D,135.0,10.0,0,0.0,
2022-04-19 18:48:39,"pull 2",2h,"Lat Pulldown (Cable)",1,100.0,10.0,0,0.0,
2022-04-19 18:48:39,"pull 2",2h,"Lat Pulldown (Cable)",2,100.0,10.0,0,0.0,
2022-04-19 18:48:39,"pull 2",2h,"Lat Pulldown (Cable)",3,110.0,8.0,0,0.0,
2022-04-19 18:48:39,"pull 2",2h,"Lat Pulldown (Cable)",4,110.0,8.0,0,0.0,
2022-04-19 18:48:39,"pull 2",2h,"Lat Pulldown (Cable)",5,110.0,8.0,0,0.0,
2022-04-19 18:48:39,"pull 2",2h,"Lat Pulldown (Cable)",D,80.0,20.0,0,0.0,
2022-04-19 18:48:39,"pull 2",2h,"Seated Row (Cable)",1,120.0,8.0,0,0.0,
2022-04-19 18:48:39,"pull 2",2h,"Seated Row (Cable)",2,120.0,8.0,0,0.0,
2022-04-19 18:48:39,"pull 2",2h,"Seated Row (Cable)",3,120.0,8.0,0,0.0,
2022-04-19 18:48:39,"pull 2",2h,"Seated Row (Cable)",4,120.0,8.0,0,0.0,
2022-04-19 18:48:39,"pull 2",2h,"Seated Row (Cable)",5,120.0,8.0,0,0.0,
2022-04-19 18:48:39,"pull 2",2h,"Arm Pulldown",1,40.0,10.0,0,0.0,
2022-04-19 18:48:39,"pull 2",2h,"Arm Pulldown",2,55.0,10.0,0,0.0,
2022-04-19 18:48:39,"pull 2",2h,"Arm Pulldown",3,55.0,10.0,0,0.0,
2022-04-19 18:48:39,"pull 2",2h,"Arm Pulldown",4,55.0,10.0,0,0.0,
2022-04-19 18:48:39,"pull 2",2h,"Face Pull (Cable)",1,55.0,10.0,0,0.0,
2022-04-19 18:48:39,"pull 2",2h,"Face Pull (Cable)",2,55.0,10.0,0,0.0,
